clip_id,file_name,file_path,speaker_id,utterance_id,emotion_code,emotion,intensity_code,intensity,sample_rate,channels,sample_width_bytes,num_frames,duration_sec,split
1043_WSI_HAP_XX,1043_WSI_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1043_WSI_HAP_XX.wav,1043,WSI,HAP,happy,XX,unspecified,16000,1,2,36523,2.282688,train
1043_WSI_NEU_XX,1043_WSI_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1043_WSI_NEU_XX.wav,1043,WSI,NEU,neutral,XX,unspecified,16000,1,2,37371,2.335688,train
1043_WSI_SAD_XX,1043_WSI_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1043_WSI_SAD_XX.wav,1043,WSI,SAD,sad,XX,unspecified,16000,1,2,38972,2.43575,train
1044_DFA_ANG_XX,1044_DFA_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_DFA_ANG_XX.wav,1044,DFA,ANG,angry,XX,unspecified,16000,1,2,42709,2.669313,train
1044_DFA_DIS_XX,1044_DFA_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_DFA_DIS_XX.wav,1044,DFA,DIS,disgust,XX,unspecified,16000,1,2,42709,2.669313,train
1044_DFA_FEA_XX,1044_DFA_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_DFA_FEA_XX.wav,1044,DFA,FEA,fear,XX,unspecified,16000,1,2,40040,2.5025,train
1044_DFA_HAP_XX,1044_DFA_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_DFA_HAP_XX.wav,1044,DFA,HAP,happy,XX,unspecified,16000,1,2,34701,2.168813,train
1044_DFA_NEU_XX,1044_DFA_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_DFA_NEU_XX.wav,1044,DFA,NEU,neutral,XX,unspecified,16000,1,2,39506,2.469125,train
1044_DFA_SAD_XX,1044_DFA_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_DFA_SAD_XX.wav,1044,DFA,SAD,sad,XX,unspecified,16000,1,2,43243,2.702688,train
1044_IEO_ANG_HI,1044_IEO_ANG_HI.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IEO_ANG_HI.wav,1044,IEO,ANG,angry,HI,high,16000,1,2,50717,3.169812,train
1044_IEO_ANG_LO,1044_IEO_ANG_LO.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IEO_ANG_LO.wav,1044,IEO,ANG,angry,LO,low,16000,1,2,46980,2.93625,train
1044_IEO_ANG_MD,1044_IEO_ANG_MD.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IEO_ANG_MD.wav,1044,IEO,ANG,angry,MD,medium,16000,1,2,37904,2.369,train
1044_IEO_DIS_HI,1044_IEO_DIS_HI.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IEO_DIS_HI.wav,1044,IEO,DIS,disgust,HI,high,16000,1,2,45379,2.836187,train
1044_IEO_DIS_LO,1044_IEO_DIS_LO.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IEO_DIS_LO.wav,1044,IEO,DIS,disgust,LO,low,16000,1,2,41642,2.602625,train
1044_IEO_DIS_MD,1044_IEO_DIS_MD.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IEO_DIS_MD.wav,1044,IEO,DIS,disgust,MD,medium,16000,1,2,43243,2.702688,train
1044_IEO_FEA_HI,1044_IEO_FEA_HI.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IEO_FEA_HI.wav,1044,IEO,FEA,fear,HI,high,16000,1,2,41108,2.56925,train
1044_IEO_FEA_LO,1044_IEO_FEA_LO.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IEO_FEA_LO.wav,1044,IEO,FEA,fear,LO,low,16000,1,2,48048,3.003,train
1044_IEO_FEA_MD,1044_IEO_FEA_MD.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IEO_FEA_MD.wav,1044,IEO,FEA,fear,MD,medium,16000,1,2,36409,2.275562,train
1044_IEO_HAP_HI,1044_IEO_HAP_HI.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IEO_HAP_HI.wav,1044,IEO,HAP,happy,HI,high,16000,1,2,52319,3.269938,train
1044_IEO_HAP_LO,1044_IEO_HAP_LO.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IEO_HAP_LO.wav,1044,IEO,HAP,happy,LO,low,16000,1,2,28829,1.801813,train
1044_IEO_HAP_MD,1044_IEO_HAP_MD.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IEO_HAP_MD.wav,1044,IEO,HAP,happy,MD,medium,16000,1,2,41642,2.602625,train
1044_IEO_NEU_XX,1044_IEO_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IEO_NEU_XX.wav,1044,IEO,NEU,neutral,XX,unspecified,16000,1,2,33100,2.06875,train
1044_IEO_SAD_HI,1044_IEO_SAD_HI.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IEO_SAD_HI.wav,1044,IEO,SAD,sad,HI,high,16000,1,2,45379,2.836187,train
1044_IEO_SAD_LO,1044_IEO_SAD_LO.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IEO_SAD_LO.wav,1044,IEO,SAD,sad,LO,low,16000,1,2,41108,2.56925,train
1044_IEO_SAD_MD,1044_IEO_SAD_MD.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IEO_SAD_MD.wav,1044,IEO,SAD,sad,MD,medium,16000,1,2,37371,2.335688,train
1044_IOM_ANG_XX,1044_IOM_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IOM_ANG_XX.wav,1044,IOM,ANG,angry,XX,unspecified,16000,1,2,33634,2.102125,train
1044_IOM_DIS_XX,1044_IOM_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IOM_DIS_XX.wav,1044,IOM,DIS,disgust,XX,unspecified,16000,1,2,45379,2.836187,train
1044_IOM_FEA_XX,1044_IOM_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IOM_FEA_XX.wav,1044,IOM,FEA,fear,XX,unspecified,16000,1,2,38438,2.402375,train
1044_IOM_HAP_XX,1044_IOM_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IOM_HAP_XX.wav,1044,IOM,HAP,happy,XX,unspecified,16000,1,2,36837,2.302313,train
1044_IOM_NEU_XX,1044_IOM_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IOM_NEU_XX.wav,1044,IOM,NEU,neutral,XX,unspecified,16000,1,2,45912,2.8695,train
1044_IOM_SAD_XX,1044_IOM_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IOM_SAD_XX.wav,1044,IOM,SAD,sad,XX,unspecified,16000,1,2,37904,2.369,train
1044_ITH_ANG_XX,1044_ITH_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_ITH_ANG_XX.wav,1044,ITH,ANG,angry,XX,unspecified,16000,1,2,50183,3.136437,train
1044_ITH_DIS_XX,1044_ITH_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_ITH_DIS_XX.wav,1044,ITH,DIS,disgust,XX,unspecified,16000,1,2,51251,3.203187,train
1044_ITH_FEA_XX,1044_ITH_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_ITH_FEA_XX.wav,1044,ITH,FEA,fear,XX,unspecified,16000,1,2,46980,2.93625,train
1044_ITH_HAP_XX,1044_ITH_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_ITH_HAP_XX.wav,1044,ITH,HAP,happy,XX,unspecified,16000,1,2,47514,2.969625,train
1044_ITH_NEU_XX,1044_ITH_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_ITH_NEU_XX.wav,1044,ITH,NEU,neutral,XX,unspecified,16000,1,2,45379,2.836187,train
1044_ITH_SAD_XX,1044_ITH_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_ITH_SAD_XX.wav,1044,ITH,SAD,sad,XX,unspecified,16000,1,2,43777,2.736063,train
1044_ITS_ANG_XX,1044_ITS_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_ITS_ANG_XX.wav,1044,ITS,ANG,angry,XX,unspecified,16000,1,2,51251,3.203187,train
1044_ITS_DIS_XX,1044_ITS_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_ITS_DIS_XX.wav,1044,ITS,DIS,disgust,XX,unspecified,16000,1,2,46980,2.93625,train
1044_ITS_FEA_XX,1044_ITS_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_ITS_FEA_XX.wav,1044,ITS,FEA,fear,XX,unspecified,16000,1,2,44311,2.769437,train
1044_ITS_HAP_XX,1044_ITS_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_ITS_HAP_XX.wav,1044,ITS,HAP,happy,XX,unspecified,16000,1,2,42175,2.635937,train
1044_ITS_NEU_XX,1044_ITS_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_ITS_NEU_XX.wav,1044,ITS,NEU,neutral,XX,unspecified,16000,1,2,36303,2.268937,train
1044_ITS_SAD_XX,1044_ITS_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_ITS_SAD_XX.wav,1044,ITS,SAD,sad,XX,unspecified,16000,1,2,38972,2.43575,train
1044_IWL_ANG_XX,1044_IWL_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IWL_ANG_XX.wav,1044,IWL,ANG,angry,XX,unspecified,16000,1,2,55522,3.470125,train
1044_IWL_DIS_XX,1044_IWL_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IWL_DIS_XX.wav,1044,IWL,DIS,disgust,XX,unspecified,16000,1,2,59793,3.737062,train
1044_IWL_FEA_XX,1044_IWL_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IWL_FEA_XX.wav,1044,IWL,FEA,fear,XX,unspecified,16000,1,2,42175,2.635937,train
1044_IWL_HAP_XX,1044_IWL_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IWL_HAP_XX.wav,1044,IWL,HAP,happy,XX,unspecified,16000,1,2,46446,2.902875,train
1044_IWL_NEU_XX,1044_IWL_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IWL_NEU_XX.wav,1044,IWL,NEU,neutral,XX,unspecified,16000,1,2,47514,2.969625,train
1044_IWL_SAD_XX,1044_IWL_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IWL_SAD_XX.wav,1044,IWL,SAD,sad,XX,unspecified,16000,1,2,42709,2.669313,train
1044_IWW_ANG_XX,1044_IWW_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IWW_ANG_XX.wav,1044,IWW,ANG,angry,XX,unspecified,16000,1,2,37904,2.369,train
1044_IWW_DIS_XX,1044_IWW_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IWW_DIS_XX.wav,1044,IWW,DIS,disgust,XX,unspecified,16000,1,2,47514,2.969625,train
1044_IWW_FEA_XX,1044_IWW_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IWW_FEA_XX.wav,1044,IWW,FEA,fear,XX,unspecified,16000,1,2,43243,2.702688,train
1044_IWW_HAP_XX,1044_IWW_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IWW_HAP_XX.wav,1044,IWW,HAP,happy,XX,unspecified,16000,1,2,40040,2.5025,train
1044_IWW_NEU_XX,1044_IWW_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IWW_NEU_XX.wav,1044,IWW,NEU,neutral,XX,unspecified,16000,1,2,47514,2.969625,train
1044_IWW_SAD_XX,1044_IWW_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_IWW_SAD_XX.wav,1044,IWW,SAD,sad,XX,unspecified,16000,1,2,45379,2.836187,train
1044_MTI_ANG_XX,1044_MTI_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_MTI_ANG_XX.wav,1044,MTI,ANG,angry,XX,unspecified,16000,1,2,41642,2.602625,train
1044_MTI_DIS_XX,1044_MTI_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_MTI_DIS_XX.wav,1044,MTI,DIS,disgust,XX,unspecified,16000,1,2,48048,3.003,train
1044_MTI_FEA_XX,1044_MTI_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_MTI_FEA_XX.wav,1044,MTI,FEA,fear,XX,unspecified,16000,1,2,40574,2.535875,train
1044_MTI_HAP_XX,1044_MTI_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_MTI_HAP_XX.wav,1044,MTI,HAP,happy,XX,unspecified,16000,1,2,43243,2.702688,train
1044_MTI_NEU_XX,1044_MTI_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_MTI_NEU_XX.wav,1044,MTI,NEU,neutral,XX,unspecified,16000,1,2,45912,2.8695,train
1044_MTI_SAD_XX,1044_MTI_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_MTI_SAD_XX.wav,1044,MTI,SAD,sad,XX,unspecified,16000,1,2,45912,2.8695,train
1044_TAI_ANG_XX,1044_TAI_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_TAI_ANG_XX.wav,1044,TAI,ANG,angry,XX,unspecified,16000,1,2,40574,2.535875,train
1044_TAI_DIS_XX,1044_TAI_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_TAI_DIS_XX.wav,1044,TAI,DIS,disgust,XX,unspecified,16000,1,2,48048,3.003,train
1044_TAI_FEA_XX,1044_TAI_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_TAI_FEA_XX.wav,1044,TAI,FEA,fear,XX,unspecified,16000,1,2,41108,2.56925,train
1044_TAI_HAP_XX,1044_TAI_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_TAI_HAP_XX.wav,1044,TAI,HAP,happy,XX,unspecified,16000,1,2,41642,2.602625,train
1044_TAI_NEU_XX,1044_TAI_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_TAI_NEU_XX.wav,1044,TAI,NEU,neutral,XX,unspecified,16000,1,2,48048,3.003,train
1044_TAI_SAD_XX,1044_TAI_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_TAI_SAD_XX.wav,1044,TAI,SAD,sad,XX,unspecified,16000,1,2,44311,2.769437,train
1044_TIE_ANG_XX,1044_TIE_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_TIE_ANG_XX.wav,1044,TIE,ANG,angry,XX,unspecified,16000,1,2,50183,3.136437,train
1044_TIE_DIS_XX,1044_TIE_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_TIE_DIS_XX.wav,1044,TIE,DIS,disgust,XX,unspecified,16000,1,2,54988,3.43675,train
1044_TIE_FEA_XX,1044_TIE_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_TIE_FEA_XX.wav,1044,TIE,FEA,fear,XX,unspecified,16000,1,2,47514,2.969625,train
1044_TIE_HAP_XX,1044_TIE_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_TIE_HAP_XX.wav,1044,TIE,HAP,happy,XX,unspecified,16000,1,2,38438,2.402375,train
1044_TIE_NEU_XX,1044_TIE_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_TIE_NEU_XX.wav,1044,TIE,NEU,neutral,XX,unspecified,16000,1,2,41108,2.56925,train
1044_TIE_SAD_XX,1044_TIE_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_TIE_SAD_XX.wav,1044,TIE,SAD,sad,XX,unspecified,16000,1,2,48582,3.036375,train
1044_TSI_ANG_XX,1044_TSI_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_TSI_ANG_XX.wav,1044,TSI,ANG,angry,XX,unspecified,16000,1,2,38438,2.402375,train
1044_TSI_DIS_XX,1044_TSI_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_TSI_DIS_XX.wav,1044,TSI,DIS,disgust,XX,unspecified,16000,1,2,40574,2.535875,train
1044_TSI_FEA_XX,1044_TSI_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_TSI_FEA_XX.wav,1044,TSI,FEA,fear,XX,unspecified,16000,1,2,38438,2.402375,train
1044_TSI_HAP_XX,1044_TSI_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_TSI_HAP_XX.wav,1044,TSI,HAP,happy,XX,unspecified,16000,1,2,38972,2.43575,train
1044_TSI_NEU_XX,1044_TSI_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_TSI_NEU_XX.wav,1044,TSI,NEU,neutral,XX,unspecified,16000,1,2,40574,2.535875,train
1044_TSI_SAD_XX,1044_TSI_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_TSI_SAD_XX.wav,1044,TSI,SAD,sad,XX,unspecified,16000,1,2,34167,2.135438,train
1044_WSI_ANG_XX,1044_WSI_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_WSI_ANG_XX.wav,1044,WSI,ANG,angry,XX,unspecified,16000,1,2,47514,2.969625,train
1044_WSI_DIS_XX,1044_WSI_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_WSI_DIS_XX.wav,1044,WSI,DIS,disgust,XX,unspecified,16000,1,2,41108,2.56925,train
1044_WSI_FEA_XX,1044_WSI_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_WSI_FEA_XX.wav,1044,WSI,FEA,fear,XX,unspecified,16000,1,2,39506,2.469125,train
1044_WSI_HAP_XX,1044_WSI_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_WSI_HAP_XX.wav,1044,WSI,HAP,happy,XX,unspecified,16000,1,2,37371,2.335688,train
1044_WSI_NEU_XX,1044_WSI_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_WSI_NEU_XX.wav,1044,WSI,NEU,neutral,XX,unspecified,16000,1,2,43243,2.702688,train
1044_WSI_SAD_XX,1044_WSI_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1044_WSI_SAD_XX.wav,1044,WSI,SAD,sad,XX,unspecified,16000,1,2,41642,2.602625,train
1045_DFA_ANG_XX,1045_DFA_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_DFA_ANG_XX.wav,1045,DFA,ANG,angry,XX,unspecified,16000,1,2,40574,2.535875,train
1045_DFA_DIS_XX,1045_DFA_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_DFA_DIS_XX.wav,1045,DFA,DIS,disgust,XX,unspecified,16000,1,2,43243,2.702688,train
1045_DFA_FEA_XX,1045_DFA_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_DFA_FEA_XX.wav,1045,DFA,FEA,fear,XX,unspecified,16000,1,2,43243,2.702688,train
1045_DFA_HAP_XX,1045_DFA_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_DFA_HAP_XX.wav,1045,DFA,HAP,happy,XX,unspecified,16000,1,2,34167,2.135438,train
1045_DFA_NEU_XX,1045_DFA_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_DFA_NEU_XX.wav,1045,DFA,NEU,neutral,XX,unspecified,16000,1,2,36523,2.282688,train
1045_DFA_SAD_XX,1045_DFA_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_DFA_SAD_XX.wav,1045,DFA,SAD,sad,XX,unspecified,16000,1,2,38438,2.402375,train
1045_IEO_ANG_HI,1045_IEO_ANG_HI.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_IEO_ANG_HI.wav,1045,IEO,ANG,angry,HI,high,16000,1,2,41642,2.602625,train
1045_IEO_ANG_LO,1045_IEO_ANG_LO.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_IEO_ANG_LO.wav,1045,IEO,ANG,angry,LO,low,16000,1,2,41642,2.602625,train
1045_IEO_ANG_MD,1045_IEO_ANG_MD.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_IEO_ANG_MD.wav,1045,IEO,ANG,angry,MD,medium,16000,1,2,29363,1.835187,train
1045_IEO_DIS_HI,1045_IEO_DIS_HI.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_IEO_DIS_HI.wav,1045,IEO,DIS,disgust,HI,high,16000,1,2,46446,2.902875,train
1045_IEO_DIS_LO,1045_IEO_DIS_LO.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_IEO_DIS_LO.wav,1045,IEO,DIS,disgust,LO,low,16000,1,2,33100,2.06875,train
1045_IEO_DIS_MD,1045_IEO_DIS_MD.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_IEO_DIS_MD.wav,1045,IEO,DIS,disgust,MD,medium,16000,1,2,32566,2.035375,train
1045_IEO_FEA_HI,1045_IEO_FEA_HI.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_IEO_FEA_HI.wav,1045,IEO,FEA,fear,HI,high,16000,1,2,33634,2.102125,train
1045_IEO_FEA_LO,1045_IEO_FEA_LO.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_IEO_FEA_LO.wav,1045,IEO,FEA,fear,LO,low,16000,1,2,36837,2.302313,train
1045_IEO_FEA_MD,1045_IEO_FEA_MD.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_IEO_FEA_MD.wav,1045,IEO,FEA,fear,MD,medium,16000,1,2,32566,2.035375,train
1045_IEO_HAP_HI,1045_IEO_HAP_HI.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_IEO_HAP_HI.wav,1045,IEO,HAP,happy,HI,high,16000,1,2,37904,2.369,train
1045_IEO_HAP_LO,1045_IEO_HAP_LO.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_IEO_HAP_LO.wav,1045,IEO,HAP,happy,LO,low,16000,1,2,27761,1.735062,train
1045_IEO_HAP_MD,1045_IEO_HAP_MD.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_IEO_HAP_MD.wav,1045,IEO,HAP,happy,MD,medium,16000,1,2,33634,2.102125,train
1045_IEO_NEU_XX,1045_IEO_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_IEO_NEU_XX.wav,1045,IEO,NEU,neutral,XX,unspecified,16000,1,2,31498,1.968625,train
1045_IEO_SAD_HI,1045_IEO_SAD_HI.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_IEO_SAD_HI.wav,1045,IEO,SAD,sad,HI,high,16000,1,2,42709,2.669313,train
1045_IEO_SAD_LO,1045_IEO_SAD_LO.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_IEO_SAD_LO.wav,1045,IEO,SAD,sad,LO,low,16000,1,2,27761,1.735062,train
1045_IEO_SAD_MD,1045_IEO_SAD_MD.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_IEO_SAD_MD.wav,1045,IEO,SAD,sad,MD,medium,16000,1,2,39506,2.469125,train
1045_IOM_ANG_XX,1045_IOM_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_IOM_ANG_XX.wav,1045,IOM,ANG,angry,XX,unspecified,16000,1,2,39506,2.469125,train
1045_IOM_DIS_XX,1045_IOM_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_IOM_DIS_XX.wav,1045,IOM,DIS,disgust,XX,unspecified,16000,1,2,37905,2.369063,train
1045_IOM_FEA_XX,1045_IOM_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_IOM_FEA_XX.wav,1045,IOM,FEA,fear,XX,unspecified,16000,1,2,32032,2.002,train
1045_IOM_HAP_XX,1045_IOM_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_IOM_HAP_XX.wav,1045,IOM,HAP,happy,XX,unspecified,16000,1,2,34167,2.135438,train
1045_IOM_NEU_XX,1045_IOM_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_IOM_NEU_XX.wav,1045,IOM,NEU,neutral,XX,unspecified,16000,1,2,36523,2.282688,train
1045_IOM_SAD_XX,1045_IOM_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_IOM_SAD_XX.wav,1045,IOM,SAD,sad,XX,unspecified,16000,1,2,35235,2.202187,train
1045_ITH_ANG_XX,1045_ITH_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_ITH_ANG_XX.wav,1045,ITH,ANG,angry,XX,unspecified,16000,1,2,42175,2.635937,train
1045_ITH_DIS_XX,1045_ITH_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_ITH_DIS_XX.wav,1045,ITH,DIS,disgust,XX,unspecified,16000,1,2,50717,3.169812,train
1045_ITH_FEA_XX,1045_ITH_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_ITH_FEA_XX.wav,1045,ITH,FEA,fear,XX,unspecified,16000,1,2,42175,2.635937,train
1045_ITH_HAP_XX,1045_ITH_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1045_ITH_HAP_XX.wav,1045,ITH,HAP,happy,XX,unspecified,16000,1,2,39506,2.469125,train
